county_fips,year,population,youth_population,median_income,poverty_rate,pct_bachelors,pop_density
50015,2022,25977,5264,69886.0,8.583707909470862,42.79848730415991,56.318088692805496
50017,2022,29439,5264,74534.0,9.219686212032002,35.22613065326633,42.851029391215235
50019,2022,27459,5331,63981.0,9.8175662967839,27.73406374501992,39.534836844469524
50021,2022,60585,10640,62641.0,11.357566891765467,33.040413953073426,65.10665735317824
50023,2022,59768,10950,77278.0,9.88097094443578,46.1757479736401,86.99094693331006
50025,2022,45857,7792,65473.0,12.556711735096945,40.396417559829686,58.34528264196988
50027,2022,57832,10280,69492.0,8.716456628047604,40.75906831154483,59.67327868717136
51001,2022,33367,6835,52694.0,15.898058252427186,21.34776192818495,74.26110567079142
51003,2022,112513,22003,97708.0,7.094230769230769,60.13049807632318,156.16568027626334
51005,2022,15159,2859,52546.0,13.691717688219068,15.24056984141206,33.94525406877278
51007,2022,13309,2758,63438.0,11.127944852662678,17.722681359044994,37.45216118865376
51009,2022,31426,6227,64454.0,11.290639105121999,21.85833968012186,66.30489364126238
51011,2022,16253,3549,60041.0,13.771973260708096,19.27595509529197,48.62906314328115
51013,2022,235845,42687,137387.0,6.6691578829815565,76.7600101661237,9072.008308650999
51015,2022,77433,14553,76124.0,8.10829130741283,23.25675060413967,80.06936387494649
51017,2022,4177,642,55699.0,23.66336633663366,18.34006838669568,7.893016277338332
51019,2022,79761,15622,74773.0,9.066278407292524,32.55649839067798,104.93432477660951
51021,2022,6241,950,59901.0,10.748999428244712,16.416416416416414,17.45026492751192
51023,2022,33734,6340,77680.0,7.193445771562332,27.652565184203127,62.3231031858054
51025,2022,15965,2488,52678.0,17.166691058100394,16.045085363832257,28.19475840632947
51027,2022,20246,3422,39591.0,25.277230801119288,10.935577856911621,40.262183456828424
51029,2022,16869,3041,59894.0,14.008069939475455,12.155617308455737,29.10339996860028
51031,2022,55518,10922,59022.0,9.977705493220277,24.647605718284517,110.32835393784268
51033,2022,31181,7069,83562.0,11.566824931811293,22.309516061549907,59.12625648746688
51035,2022,29126,5204,49113.0,15.236614853195164,15.900672245849911,61.35095967510911
51036,2022,6760,1005,65573.0,12.466447957053385,16.193875634040957,36.9598854024855
51037,2022,11563,2580,51548.0,20.31387762299418,16.629874908020604,24.327997710900156
51041,2022,366019,86226,95757.0,6.691664981957457,42.321139527355136,864.2593021114224
51043,2022,14882,2825,107475.0,5.398563120082107,34.49192956713133,84.57700132986281
51045,2022,4898,1231,66286.0,10.928270042194093,15.96662830840046,14.928466494766807
51047,2022,52822,12962,92359.0,7.332278048113189,26.846811271260542,139.3051357923108
51049,2022,9697,1897,56497.0,7.945516458569807,18.53083853083853,32.59780686715478
