community_id,community_name,state,year,population,youth_population,median_income,poverty_rate,pct_bachelors,tennis_courts_per_100k,pop_density,d1_players,d1_rate_per_100k,acs_vintage
26109,"Menominee, MI",MI,2018,23477,4277,52457.0,10.59397742624308,17.461406518010293,59.63283213357754,22.486664795731205,0,0.0,2021
26111,"Midland, MI",MI,2018,83467,17925,67642.0,10.684281017898453,35.57692307692308,68.29046209879354,161.1770771580681,4,4.792313129739897,2021
26113,"Missaukee, MI",MI,2018,15038,3454,50695.0,12.036539494895218,15.223171889838556,39.898922729086316,26.62591981416036,0,0.0,2021
26115,"Monroe, MI",MI,2018,154068,33007,68006.0,11.320283926378757,21.644922490563275,33.75133058130176,280.453551723573,0,0.0,2021
26117,"Montcalm, MI",MI,2018,66430,14801,54803.0,12.744297115565889,13.929385455640134,45.16031913292187,94.18299828874186,0,0.0,2021
26119,"Montmorency, MI",MI,2018,9164,1409,43913.0,16.280872743382435,14.336818932306,87.29812309035356,16.76315909818448,0,0.0,2021
26121,"Muskegon, MI",MI,2018,175633,40597,57047.0,12.97141271818241,20.465767497348885,77.43419516833397,348.5376472969594,0,0.0,2021
26123,"Newaygo, MI",MI,2018,49653,11197,54235.0,15.438718095082768,17.12773911543107,76.53112601454092,59.18913989607659,0,0.0,2021
26125,"Oakland, MI",MI,2018,1271983,266253,86275.0,7.566607938876581,48.93755698970423,80.42560317236945,1466.4436996839956,14,1.1006436406775877,2021
26127,"Oceana, MI",MI,2018,26555,5958,56454.0,13.042316938222612,20.268015714977665,41.42346074185652,49.349104728631026,1,3.7657691583505932,2021
26129,"Ogemaw, MI",MI,2018,20745,3843,44165.0,16.985398947937664,13.291463727249422,38.56350927934442,36.81435591292326,0,0.0,2021
26131,"Ontonagon, MI",MI,2018,5891,694,44605.0,14.719505918682447,14.983579638752056,84.87523340689187,4.493591807032612,0,0.0,2021
26133,"Osceola, MI",MI,2018,22917,5157,50722.0,14.573222316220669,15.218333849489005,26.18143736091111,40.468950318390355,0,0.0,2021
26135,"Oscoda, MI",MI,2018,8206,1603,45659.0,12.424874279406351,13.591916558018251,73.117231294175,14.506588600501347,0,0.0,2021
26137,"Otsego, MI",MI,2018,25016,5285,59330.0,10.834280149326409,26.807868559293617,95.93859929645028,48.57419136864425,0,0.0,2021
26139,"Ottawa, MI",MI,2018,293713,70363,77288.0,7.620029994296859,35.66462743908056,90.22413035854728,521.2113145939807,0,0.0,2021
26141,"Presque Isle, MI",MI,2018,12976,2059,52181.0,13.087169899509233,19.167729904799295,100.1849568434032,19.698899527414657,0,0.0,2021
26143,"Roscommon, MI",MI,2018,23458,3531,46218.0,16.77263094156827,17.137225655231195,25.57762810128741,45.120475786550024,0,0.0,2021
26145,"Saginaw, MI",MI,2018,190540,41281,52749.0,17.97608395021557,22.325747664973076,53.0072425737378,237.9352802051933,0,0.0,2021
26147,"St. Clair, MI",MI,2018,160067,33454,62847.0,11.986212566802644,19.397287619181032,46.85537930991397,221.85677377863524,1,0.624738390798853,2021
26149,"St. Joseph, MI",MI,2018,60828,14965,57080.0,12.551979825982398,16.437120639641176,88.77490629315447,121.50047938638544,0,0.0,2021
26151,"Sanilac, MI",MI,2018,40829,8780,52459.0,14.877060388335032,14.9289670117987,58.781748267163046,42.41661134607213,0,0.0,2021
26153,"Schoolcraft, MI",MI,2018,8004,1391,54163.0,15.37194271955392,18.73072553156955,24.98750624687656,6.830074171670041,0,0.0,2021
26155,"Shiawassee, MI",MI,2018,68203,14407,58004.0,10.84140471804623,18.224579871112123,58.64844654927203,128.45054400744303,0,0.0,2021
26157,"Tuscola, MI",MI,2018,53288,10931,55174.0,13.298248971390295,14.155013775536728,31.90211679927939,66.20943293076884,0,0.0,2021
26159,"Van Buren, MI",MI,2018,75550,17724,61549.0,13.694169357972743,21.412786563923213,74.1230972865652,124.30218840954076,0,0.0,2021
26161,"Washtenaw, MI",MI,2018,372428,69614,79198.0,13.427879489099118,57.19525755013185,92.09833847079167,527.5161720275976,4,1.0740331017001945,2021
26163,"Wayne, MI",MI,2018,1789781,426746,52830.0,20.503595700183048,25.816847637463436,40.84298581781793,2925.267433213203,4,0.22349103046685598,2021
26165,"Wexford, MI",MI,2018,33552,7836,54114.0,13.036795949733296,20.233546559052076,62.58941344778255,59.39195468425012,0,0.0,2021
27001,"Aitkin, MN",MN,2018,15747,2634,50900.0,11.607257753184918,17.23799394583981,38.10249571346923,8.645694529774033,0,0.0,2021
27003,"Anoka, MN",MN,2018,360773,86641,88680.0,5.877695587461811,31.280761193727045,60.4258079179983,854.967023956509,0,0.0,2021
27005,"Becker, MN",MN,2018,34995,8542,64296.0,10.925397472482674,25.80550918196995,65.72367481068724,26.61141853803353,0,0.0,2021
27007,"Beltrami, MN",MN,2018,46033,11715,55910.0,16.832200731834813,30.41191627545798,54.308865379184496,18.379066397885847,1,2.1723546151673796,2021
27009,"Benton, MN",MN,2018,41087,10554,65529.0,9.450222882615156,22.85883047844064,43.80947745028841,100.62869976463558,0,0.0,2021
27011,"Big Stone, MN",MN,2018,5155,1113,58095.0,12.669322709163348,20.123093390420124,19.398642095053347,10.327991360950776,0,0.0,2021
27013,"Blue Earth, MN",MN,2018,68575,13716,65000.0,16.34183368346802,35.54464772670931,67.07983959168794,91.69791237651036,0,0.0,2021
27015,"Brown, MN",MN,2018,25894,5696,62999.0,7.988880831520426,23.65773708601786,84.96176720475786,42.37214637650566,0,0.0,2021
27017,"Carlton, MN",MN,2018,36145,8028,68579.0,11.81990936997515,23.92859951246363,35.96624706045096,41.970944889112864,0,0.0,2021
27019,"Carver, MN",MN,2018,105694,28015,107890.0,3.797589348015179,49.68861531347985,74.74407251121161,298.6727101636435,0,0.0,2021
27021,"Cass, MN",MN,2018,29917,6336,56487.0,12.498304624983046,24.25253725884612,93.59227195240165,14.799669942180518,0,0.0,2021
27023,"Chippewa, MN",MN,2018,12509,2952,59051.0,11.256608377389185,19.240153363541303,167.87912702853944,21.521859940160663,0,0.0,2021
27025,"Chisago, MN",MN,2018,56328,12882,90870.0,6.599419951480217,22.373253085790065,44.38290015622781,135.76283441793203,0,0.0,2021
27027,"Clay, MN",MN,2018,64975,16190,67984.0,14.05235126006755,35.99616229454389,56.94497883801462,62.16656333478764,0,0.0,2021
27029,"Clearwater, MN",MN,2018,8525,2160,56605.0,12.926305747674697,17.687661777394307,35.19061583577712,8.533507907383662,0,0.0,2021
27031,"Cook, MN",MN,2018,5574,882,65045.0,9.14027149321267,42.39872553482021,179.4043774668102,3.837320732271495,0,0.0,2021
27033,"Cottonwood, MN",MN,2018,11484,2864,56297.0,11.444984533804684,22.24212951113386,43.53883664228492,17.944507033890492,0,0.0,2021
27035,"Crow Wing, MN",MN,2018,65879,14218,60810.0,10.182490182490184,25.88100831798845,95.62986687715357,65.98728513490637,0,0.0,2021
27037,"Dakota, MN",MN,2018,435863,106748,93892.0,5.461688952125337,43.2036977464741,75.48243370049764,774.7890435991375,0,0.0,2021
27039,"Dodge, MN",MN,2018,20798,5360,84568.0,4.881362511524092,28.218361561386928,19.232618521011634,47.333157334158706,0,0.0,2021
27041,"Douglas, MN",MN,2018,38742,8463,69069.0,8.14716103577121,26.89794592252987,80.01651953951783,60.831116791599015,0,0.0,2021
27043,"Faribault, MN",MN,2018,13933,3108,55186.0,11.564426181391251,20.233147491130257,157.89851431852435,19.55566409676636,0,0.0,2021
27045,"Fillmore, MN",MN,2018,21179,5256,67195.0,9.145723795282429,22.37940790835691,9.443316492752254,24.588631806746054,0,0.0,2021
27047,"Freeborn, MN",MN,2018,30882,6850,59862.0,10.541573329819476,16.75761709868122,51.81011592513438,43.66520795481057,0,0.0,2021
27049,"Goodhue, MN",MN,2018,47503,10621,71414.0,8.700969873830571,26.622603310706204,71.57442687830242,62.77545119483873,0,0.0,2021
27051,"Grant, MN",MN,2018,6045,1381,60781.0,7.908463738852431,18.549511854951188,132.34077750206782,11.035049288061336,0,0.0,2021
27053,"Hennepin, MN",MN,2018,1270283,280161,85438.0,9.883687420950674,51.84754722276607,71.63757997233687,2292.904769984441,11,0.8659487688963797,2021
27055,"Houston, MN",MN,2018,18806,4210,62397.0,6.952678667672739,25.363887437486003,42.5396150164841,34.06186776982248,0,0.0,2021
27057,"Hubbard, MN",MN,2018,21219,4537,63122.0,10.957263319279416,29.50320616620247,108.3934209906216,22.91438987831691,0,0.0,2021
27059,"Isanti, MN",MN,2018,40604,9638,78687.0,8.820752372906625,18.800769559640873,34.479361639247365,93.1752416925015,0,0.0,2021
27061,"Itasca, MN",MN,2018,44969,9381,58393.0,11.098700706633236,25.150509890649957,102.29269052013609,16.858024684415785,0,0.0,2021
27063,"Jackson, MN",MN,2018,10016,2209,64134.0,9.61518935932582,22.127122211309107,49.92012779552716,14.248078159585305,0,0.0,2021
27065,"Kanabec, MN",MN,2018,16004,3427,60982.0,9.732205330449716,14.828731212862635,56.23594101474631,30.68192711029313,0,0.0,2021
27067,"Kandiyohi, MN",MN,2018,43504,10756,67798.0,10.968470057134796,25.26586620926243,82.75101140125045,54.55970603174205,0,0.0,2021
27069,"Kittson, MN",MN,2018,4213,924,60676.0,10.189049840412473,26.03153304260315,142.41633040588653,3.8334849863512286,0,0.0,2021
27071,"Koochiching, MN",MN,2018,12203,2183,54708.0,11.362493715434892,16.159530536839817,90.14176841760224,3.93048488327075,0,0.0,2021
27073,"Lac qui Parle, MN",MN,2018,6753,1414,60718.0,9.129447388342166,19.433693216541048,177.6988005330964,8.82720866486018,0,0.0,2021
27075,"Lake, MN",MN,2018,10835,2044,66828.0,7.677146879399343,26.023355869698833,138.4402399630826,5.137242853376877,0,0.0,2021
27077,"Lake of the Woods, MN",MN,2018,3757,784,55913.0,12.574044157242865,21.94167852062589,0.0,2.895226998280742,0,0.0,2021
27079,"Le Sueur, MN",MN,2018,28567,6817,80425.0,7.878381241613108,23.79862700228833,77.01193685021178,63.661464612587,0,0.0,2021
27081,"Lincoln, MN",MN,2018,5655,1323,58621.0,9.5897903372835,21.00903614457831,35.36693191865606,10.534924532308963,0,0.0,2021
27083,"Lyon, MN",MN,2018,25477,6630,62388.0,12.27890599410416,26.863450328661788,62.801742748361264,35.66154496501314,0,0.0,2021
27085,"McLeod, MN",MN,2018,36662,8499,67067.0,7.261753844457917,19.29140064633089,76.37335660902296,74.5905474964904,0,0.0,2021
27087,"Mahnomen, MN",MN,2018,5429,1709,48021.0,21.06656580937973,12.938663411657004,73.67839381101493,9.73171024634904,0,0.0,2021
27089,"Marshall, MN",MN,2018,9082,2115,64239.0,7.5260387501399935,19.262424817980374,110.10790574763269,5.116446767996575,0,0.0,2021
27091,"Martin, MN",MN,2018,20070,4415,57002.0,11.697732997481108,21.56258751050126,94.66865969108122,28.175103989577877,0,0.0,2021
27093,"Meeker, MN",MN,2018,23268,5697,67099.0,7.716817249356205,19.56123158626794,60.168471720818296,38.27175114479709,0,0.0,2021
27095,"Mille Lacs, MN",MN,2018,26397,6325,61995.0,10.987137765380444,16.097373759526292,49.24802060840248,46.12392671053597,0,0.0,2021
27097,"Morrison, MN",MN,2018,33876,7966,61873.0,9.987422137038813,17.86214804433686,64.94273231786515,30.109484185321403,0,0.0,2021
27099,"Mower, MN",MN,2018,39985,10224,60386.0,12.68098363167437,23.64948222363453,50.01875703388771,56.21610830159446,0,0.0,2021
27101,"Murray, MN",MN,2018,8224,1805,69250.0,6.26699629171817,21.262401642148475,48.63813229571984,11.67076079907247,0,0.0,2021
27103,"Nicollet, MN",MN,2018,34295,7649,74317.0,9.391692327028217,35.21316783594172,104.97157019973757,76.46309950347478,0,0.0,2021
27105,"Nobles, MN",MN,2018,22223,6182,57101.0,11.788079470198676,16.635701014720595,40.49858254961076,31.076033711966016,0,0.0,2021
27107,"Norman, MN",MN,2018,6500,1550,58846.0,10.307156428119065,21.867321867321863,46.15384615384615,7.447389918983856,0,0.0,2021
27109,"Olmsted, MN",MN,2018,160928,39647,84656.0,7.609293156501355,47.149735371949426,64.00377808709484,246.25215567038865,1,0.6213959037582024,2021
27111,"Otter Tail, MN",MN,2018,59728,13053,63587.0,8.845158654500885,26.83213739560052,73.66729172247521,30.29363954281599,0,0.0,2021
27113,"Pennington, MN",MN,2018,14063,3276,64268.0,10.262512620799075,19.671960967507527,106.662874208917,22.81029001492247,0,0.0,2021
27115,"Pine, MN",MN,2018,28997,5700,59840.0,10.54596018735363,15.284067037019748,44.83222402317481,20.545766177744937,0,0.0,2021
27117,"Pipestone, MN",MN,2018,9370,2523,58288.0,11.466695595573876,20.393474088291747,117.39594450373534,20.148241168210937,0,0.0,2021
27119,"Polk, MN",MN,2018,31303,7743,61643.0,11.917613165998873,27.00317851890507,99.03204165734914,15.881793953218647,0,0.0,2021
27121,"Pope, MN",MN,2018,11216,2377,67040.0,8.017069184674051,22.216778934476427,133.73751783166904,16.6272826193307,0,0.0,2021
27123,"Ramsey, MN",MN,2018,549377,128834,71494.0,13.23936412261005,43.88955960887961,70.07938082591735,3608.411221091764,3,0.5460730973448106,2021
27125,"Red Lake, MN",MN,2018,3921,967,62417.0,10.115236875800257,17.694272163444,76.51109410864575,9.067845802681273,0,0.0,2021
27127,"Redwood, MN",MN,2018,15435,3881,59638.0,9.849937198386993,19.12258807718153,90.702947845805,17.56826126002051,0,0.0,2021
27129,"Renville, MN",MN,2018,14768,3451,61233.0,9.727518546765584,15.994937694704053,27.085590465872155,15.024849807458503,0,0.0,2021
27131,"Rice, MN",MN,2018,66795,14572,71384.0,10.222639256163095,28.93531028972907,79.34725653117749,134.70943540824248,0,0.0,2021
27133,"Rock, MN",MN,2018,9718,2503,68638.0,9.23728813559322,25.738916256157633,102.90183165260342,20.142644245417745,0,0.0,2021
27135,"Roseau, MN",MN,2018,15321,3715,65651.0,8.368784897633608,20.00956937799043,52.215912799425624,9.16470812728542,0,0.0,2021
27137,"St. Louis, MN",MN,2018,200311,38280,61213.0,13.567191261262668,31.198300345333617,53.41693666348827,32.05942399276838,0,0.0,2021
27139,"Scott, MN",MN,2018,149568,40744,109031.0,4.638833215968799,42.26969953187189,66.19062901155327,420.0050546179551,3,2.0057766367137355,2021
27141,"Sherburne, MN",MN,2018,96295,25400,92374.0,5.016466588760225,25.854352810943304,54.00072693286256,222.4175245468845,0,0.0,2021
27143,"Sibley, MN",MN,2018,14948,3515,67412.0,7.954928817218811,17.00115785411038,73.58843992507359,25.38546059122921,0,0.0,2021
27145,"Stearns, MN",MN,2018,157638,37029,68212.0,12.791759288663068,28.69349616818983,78.66123650388866,117.38835156782903,0,0.0,2021
27147,"Steele, MN",MN,2018,37363,9334,73468.0,8.55871741312427,27.93930727677153,74.94044910740573,86.98213005298592,1,2.676444610978776,2021
27149,"Stevens, MN",MN,2018,9669,2076,65750.0,13.594298478885223,28.2852702469349,93.0809804529941,17.153988493042778,0,0.0,2021
27151,"Swift, MN",MN,2018,9810,2278,53664.0,12.227615408447797,20.893772893772898,101.93679918450562,13.220543187781576,0,0.0,2021
27153,"Todd, MN",MN,2018,25121,6060,58021.0,13.714632174616009,14.557909279300024,95.5375980255563,26.580312306237023,0,0.0,2021
27155,"Traverse, MN",MN,2018,3362,707,56667.0,8.224185196466646,14.857386121753938,29.744199881023203,5.858449270917557,0,0.0,2021
27157,"Wabasha, MN",MN,2018,21425,4680,70603.0,7.085611917782388,26.777481981689498,23.337222870478413,40.97169367515614,0,0.0,2021
27159,"Wadena, MN",MN,2018,14009,3686,50100.0,13.569018629895847,16.70058918050348,85.65921907345277,26.11928471679715,0,0.0,2021
27161,"Waseca, MN",MN,2018,18972,4445,66502.0,8.07229583633642,22.468835512313778,47.43833017077799,44.81260762041085,0,0.0,2021
27163,"Washington, MN",MN,2018,264818,65000,102258.0,4.214160497891005,47.12060301507538,70.61453526572967,688.3431500475673,1,0.3776178356456132,2021
27165,"Watonwan, MN",MN,2018,11223,2777,59494.0,13.030166591625395,18.81018335311964,89.10273545397843,25.803143831317374,0,0.0,2021
27167,"Wilkin, MN",MN,2018,6495,1504,57907.0,13.534658112971364,22.36492471213463,92.37875288683603,8.648031124923106,0,0.0,2021
27169,"Winona, MN",MN,2018,49889,9016,61753.0,13.441959577261672,31.84049079754601,68.1512958768466,79.67236100974644,0,0.0,2021
27171,"Wright, MN",MN,2018,139890,39093,94276.0,4.885038801660349,31.861529132903364,75.05897490885695,211.58651315590456,1,0.714847380084352,2021
27173,"Yellow Medicine, MN",MN,2018,9616,2204,65014.0,9.937691414088077,18.154583582983825,83.19467554076539,12.667616035283842,0,0.0,2021
28001,"Adams, MS",MS,2018,29927,6414,33860.0,29.252316155182395,17.92853394399122,46.780499214755906,64.72885989652727,0,0.0,2021
28003,"Alcorn, MS",MS,2018,34964,8074,44068.0,16.493788091889357,19.822570662265317,60.061777828623725,87.40038595754467,0,0.0,2021
28005,"Amite, MS",MS,2018,12718,2627,31367.0,30.835049912850575,10.60329067641682,7.862871520679352,17.419531571017668,0,0.0,2021
28007,"Attala, MS",MS,2018,18025,4551,36196.0,25.926759295719187,13.101670961842215,27.739251040221912,24.52524433402226,0,0.0,2021
28009,"Benton, MS",MS,2018,7687,1617,39311.0,14.523747048018892,9.289716247966744,13.008976193573565,18.90481437031499,0,0.0,2021
28011,"Bolivar, MS",MS,2018,31301,7787,33729.0,33.01279880815331,25.463644392110684,73.48008050860996,35.71106676843425,0,0.0,2021
28013,"Calhoun, MS",MS,2018,13420,3134,41142.0,20.47874348712527,12.384473197781883,29.806259314456035,22.87865278490486,0,0.0,2021
28015,"Carroll, MS",MS,2018,10053,1888,46147.0,16.001641193968613,14.692328544320954,9.947279419078882,15.998077620832987,0,0.0,2021
28017,"Chickasaw, MS",MS,2018,17100,4272,38620.0,21.901374487581386,12.49122191011236,23.391812865497077,34.07854406893831,0,0.0,2021
28019,"Choctaw, MS",MS,2018,8264,1793,37859.0,18.410401079357293,18.57118382730855,96.8054211035818,19.76102171942888,0,0.0,2021
28021,"Claiborne, MS",MS,2018,9115,1931,31305.0,34.76155894456548,21.26777251184834,131.65112452002194,18.700696531702963,0,0.0,2021
28023,"Clarke, MS",MS,2018,15678,3473,40838.0,20.16548008466423,12.362132352941178,38.27018752391887,22.66995962844286,0,0.0,2021
28025,"Clay, MS",MS,2018,18768,4310,35638.0,23.242893359943903,19.67289357414154,10.656436487638533,45.76757252384947,0,0.0,2021
28027,"Coahoma, MS",MS,2018,21839,5924,31312.0,37.53704313467237,18.410528611939213,77.84239205091808,39.484579697777264,0,0.0,2021
28029,"Copiah, MS",MS,2018,28453,6558,46530.0,22.0789597937021,18.187667560321717,73.80592556145221,36.6056208469223,0,0.0,2021
28031,"Covington, MS",MS,2018,18491,4554,40233.0,22.74819197896121,15.760065735414956,21.632145368016875,44.68378687300486,0,0.0,2021
28033,"DeSoto, MS",MS,2018,183220,46994,73460.0,9.596346770057192,26.090209935564328,30.564348870210676,384.6363777590239,0,0.0,2021
28035,"Forrest, MS",MS,2018,77743,18276,45780.0,22.998177725372496,28.93972179289026,111.90718135394826,166.81543723527065,0,0.0,2021
28037,"Franklin, MS",MS,2018,7705,1797,40479.0,22.86313581541689,15.873904122365232,0.0,13.662219574299067,0,0.0,2021
28039,"George, MS",MS,2018,24260,6487,47385.0,21.108425560785314,13.649217620813172,8.244023083264633,50.67934555542557,0,0.0,2021
28041,"Greene, MS",MS,2018,13653,2640,49581.0,15.267017870054747,10.834687246141348,0.0,19.155706585028437,0,0.0,2021
28043,"Grenada, MS",MS,2018,21621,5224,40808.0,22.75070290534208,20.41541038525963,64.75186161602146,51.21978953951701,0,0.0,2021
28045,"Hancock, MS",MS,2018,45911,9375,58196.0,15.6515627402315,24.10005733079871,52.27505390864934,96.86600670093088,0,0.0,2021
28047,"Harrison, MS",MS,2018,207382,49939,51590.0,17.90470714770739,24.46844683021407,62.204048567378074,361.52257097283115,0,0.0,2021
28049,"Hinds, MS",MS,2018,230772,55892,46179.0,20.92411551892848,30.86581009756358,79.29904841141907,265.302438940271,1,0.43332813339573256,2021
28051,"Holmes, MS",MS,2018,17243,4378,24958.0,39.21284558734758,12.658806324833195,28.997274256219917,22.78788487512456,0,0.0,2021
28053,"Humphreys, MS",MS,2018,7916,2082,30327.0,35.378923194692526,18.137917712961173,88.42849924204144,18.90704117703258,0,0.0,2021
28055,"Issaquena, MS",MS,2018,1111,139,17109.0,21.12676056338028,4.472843450479233,0.0,2.6902029153954183,0,0.0,2021
28057,"Itawamba, MS",MS,2018,23863,5263,53510.0,9.85576923076923,14.69783635911465,25.143527636927463,44.78833322384782,0,0.0,2021
28059,"Jackson, MS",MS,2018,142993,33499,55107.0,15.19652876909813,22.95816986803893,48.95344527354485,197.82519973714244,2,1.3986698649584246,2021
28061,"Jasper, MS",MS,2018,16406,3756,39992.0,19.48699021959771,14.938644851502756,6.095330976472023,24.25807062135615,0,0.0,2021
28063,"Jefferson, MS",MS,2018,7286,1670,29205.0,30.057462796522767,18.05527123848516,0.0,14.013344027018864,0,0.0,2021
28065,"Jefferson Davis, MS",MS,2018,11372,2281,34771.0,21.83795347178893,13.868065967016491,17.58705592683785,27.842113767793048,0,0.0,2021
28067,"Jones, MS",MS,2018,67374,17048,43659.0,21.71983398467085,20.47757690658361,56.401579244218844,96.962631953889,0,0.0,2021
28069,"Kemper, MS",MS,2018,9211,1731,37667.0,25.28473804100228,14.005367326400536,21.713169037020954,12.021947787862414,0,0.0,2021
28071,"Lafayette, MS",MS,2018,55727,10384,54720.0,20.58932074665423,44.979882674529314,125.61236025624922,88.2179272657619,0,0.0,2021
28073,"Lamar, MS",MS,2018,63610,15799,63925.0,17.573951364890142,32.77421168533009,33.013677094796414,128.09875747628735,0,0.0,2021
28075,"Lauderdale, MS",MS,2018,73756,17419,43301.0,23.751951184901376,20.668991502324836,55.58869786864798,104.81558221562828,0,0.0,2021
28077,"Lawrence, MS",MS,2018,12055,2963,39443.0,20.95743798224508,14.957055214723928,91.24844462878474,27.995689755272853,0,0.0,2021
28079,"Leake, MS",MS,2018,21452,5563,39660.0,22.73335883703137,16.423850472603228,37.292560134253215,36.802385327081794,0,0.0,2021
28081,"Lee, MS",MS,2018,83388,21134,60708.0,13.423422328622294,28.255346750509,52.76538590684511,185.32108052848557,0,0.0,2021
28083,"Leflore, MS",MS,2018,28555,7857,30182.0,31.62155232409069,18.772603978300182,115.56645070915778,48.0664025020452,0,0.0,2021
28085,"Lincoln, MS",MS,2018,34910,8221,43926.0,19.993614118603233,16.18855896661634,45.83213978802635,59.55234243193957,0,0.0,2021
28087,"Lowndes, MS",MS,2018,58904,14163,49660.0,19.72542847149353,25.13803680981595,83.18620127665353,116.5381997752489,0,0.0,2021
28089,"Madison, MS",MS,2018,108248,27052,74688.0,10.19000703729768,50.2297877067048,65.59012637646885,151.5636901294861,1,0.9238045968516738,2021
28091,"Marion, MS",MS,2018,24609,5781,34286.0,24.432032923193216,11.298191337458354,36.571985858832136,45.37074251748716,0,0.0,2021
28093,"Marshall, MS",MS,2018,34031,7157,42968.0,20.622250157133877,12.85913175547399,26.44647527254562,48.18992190431686,0,0.0,2021
28095,"Monroe, MS",MS,2018,34448,7814,47353.0,17.28538283062645,16.70839592722417,34.835113794705066,45.024650630251,0,0.0,2021
28097,"Montgomery, MS",MS,2018,9948,2276,35903.0,25.53602276191444,18.147666522178877,50.26135906714917,24.44340153471538,0,0.0,2021
28099,"Neshoba, MS",MS,2018,29153,8164,43416.0,25.756254143260875,12.964478638074972,48.02250197235276,51.13359315529332,0,0.0,2021
28101,"Newton, MS",MS,2018,21385,5266,44530.0,24.09476117103236,14.652513806211,65.46644844517185,37.012998251899546,0,0.0,2021
28103,"Noxubee, MS",MS,2018,10410,2584,38999.0,27.967924897320557,12.185059672904082,38.42459173871278,14.975012874770917,0,0.0,2021
28105,"Oktibbeha, MS",MS,2018,51339,9154,41094.0,27.676506164717868,44.068554396423245,64.27861859405131,112.03542256333486,0,0.0,2021
28107,"Panola, MS",MS,2018,33300,8354,39673.0,22.009077155824507,15.919434055783356,39.03903903903904,48.600722443171456,0,0.0,2021
28109,"Pearl River, MS",MS,2018,55972,12695,53855.0,14.487057619186896,14.484251147267418,32.15893661116272,68.98889339458339,0,0.0,2021
28111,"Perry, MS",MS,2018,11611,2598,47368.0,21.36594774679993,9.648682559598496,25.837567823615537,17.93808571843493,0,0.0,2021
28113,"Pike, MS",MS,2018,40262,10534,36308.0,31.75069634323972,16.303095475842998,62.09328895732949,98.39559123623788,0,0.0,2021
28115,"Pontotoc, MS",MS,2018,31136,8341,52150.0,14.493270634019783,17.198824681684624,25.693730729701954,62.545574342172664,0,0.0,2021
28117,"Prentiss, MS",MS,2018,25022,5680,46417.0,16.523739803388413,16.758322985039324,47.9577971385181,60.29615528272106,0,0.0,2021
28119,"Quitman, MS",MS,2018,6327,1457,25783.0,34.81145816475158,11.237520315765034,0.0,15.621759355278362,0,0.0,2021
28121,"Rankin, MS",MS,2018,156052,35885,72326.0,9.611445164113205,31.479699470742812,52.546587035090866,201.2286330296997,0,0.0,2021
28123,"Scott, MS",MS,2018,28062,7661,43022.0,22.792578153201937,12.205997101772375,39.19891668448436,46.061346188884016,0,0.0,2021
28125,"Sharkey, MS",MS,2018,4160,976,38977.0,27.26602800294768,17.005545286506468,168.26923076923077,9.635875104234223,0,0.0,2021
28127,"Simpson, MS",MS,2018,26064,6205,43842.0,19.15820029027576,16.034395548811332,30.69367710251688,44.238880449449645,0,0.0,2021
28129,"Smith, MS",MS,2018,14483,3400,51792.0,15.617829080036158,14.824851952223224,41.4278809638887,22.76242086667882,0,0.0,2021
28131,"Stone, MS",MS,2018,18356,3974,50807.0,18.54421381859539,14.844649021864212,114.40400958814556,41.20452989438477,0,0.0,2021
28133,"Sunflower, MS",MS,2018,26295,5796,32608.0,31.295526656835143,16.07562367155163,53.24206122837041,37.684931330158406,0,0.0,2021
28135,"Tallahatchie, MS",MS,2018,12917,2545,31484.0,29.11015547469401,12.258922633562404,7.7417356971433,20.00805464768661,0,0.0,2021
28137,"Tate, MS",MS,2018,28123,6507,54839.0,15.254366853954055,18.892137751786876,64.0045514347687,69.4801649360243,0,0.0,2021
28139,"Tippah, MS",MS,2018,21877,5349,41506.0,20.641924845557156,14.807879040088778,22.85505325227408,47.78494698813075,0,0.0,2021
28141,"Tishomingo, MS",MS,2018,18945,4136,40394.0,20.759155306067896,12.805379155771384,26.39218791237794,44.65032748287167,0,0.0,2021
28143,"Tunica, MS",MS,2018,9949,2873,41176.0,32.37557721908671,15.76347074262776,80.41009146647905,21.90782375090833,0,0.0,2021
28145,"Union, MS",MS,2018,27775,7042,50543.0,12.314588724078869,16.43946770529049,50.40504050405041,66.82996195925477,0,0.0,2021
28147,"Walthall, MS",MS,2018,13981,3272,34605.0,25.64232101616628,18.0095818815331,0.0,34.61260422649581,0,0.0,2021
28149,"Warren, MS",MS,2018,45141,10921,50686.0,19.025662940554643,24.239853843142377,48.73618218471013,76.70075135846018,0,0.0,2021
28151,"Washington, MS",MS,2018,45616,11792,34399.0,30.368029905211163,20.619797412496236,67.95861101367942,63.00796163387535,0,0.0,2021
28153,"Wayne, MS",MS,2018,19824,4886,34766.0,17.9586038961039,21.035371281330523,20.177562550443906,24.452459307575033,0,0.0,2021
28155,"Webster, MS",MS,2018,9938,2414,53363.0,16.45299145299145,17.653245192307693,120.74864157778225,23.596844889566384,0,0.0,2021
28157,"Wilkinson, MS",MS,2018,8706,1839,31412.0,21.36411889596603,13.449740443605474,45.94532506317482,12.83870073410352,0,0.0,2021
28159,"Winston, MS",MS,2018,17846,4012,39725.0,25.386300738007375,15.849330537183418,5.603496581867085,29.388177211729584,0,0.0,2021
28161,"Yalobusha, MS",MS,2018,12586,2810,44348.0,21.92868719611021,11.402242700122128,31.781344350866043,26.94203801340466,0,0.0,2021
